Icicle Bow,19362
Icicle Chisel,39578
Icicle Rune,3158
Icy Barbarian Axe,684
Icy Barbarian Axe Replica,25935
Icy Blacksteel Replica,25933
Icy Blacksteel Sword,682
Icy Bone,15725
Icy Bone Claw,15767
Icy Bones (Fence),15747
Icy Bones (Spine),15757
Icy Clerical Mace,689
Icy Clerical Mace Replica,25940
Icy Cranial Basher,691
Icy Cranial Basher Replica,25942
Icy Crystal Mace,690
Icy Crystal Mace Replica,25941
Icy Culottes,19366
Icy Dragon Slayer,683
Icy Dragon Slayer Replica,25934
Icy Headchopper,687
Icy Headchopper Replica,25938
Icy Heroic Axe,686
Icy Heroic Axe Replica,25937
Icy Knight Axe,685
Icy Knight Axe Replica,25936
Icy Mammoth Ear,15779
Icy Mammoth Head,15781
Icy Mammoth Trunk,18905
Icy Mammoth Tusk,15777
Icy Mountain,6720
Icy Mystic Blade,681
Icy Mystic Blade Replica,25932
Icy Orcish Maul,692
Icy Orcish Maul Replica,25943
Icy Rainbow Shield,8079
Icy Relic Sword,680
Icy Relic Sword Replica,25931
Icy Skull,15752
Icy Spike Sword,679
Icy Spike Sword Replica,25930
Icy War Axe,688
Icy War Axe Replica,25939
Icy War Hammer,693
Icy War Hammer Replica,25944
Idol,15900
Idol (Deathling),28741
Idol Lamp,31216
Ignited Fireworks Rocket,30331
Ignore Button,37169
Imbuing Crystal,24964
Imbuing Shrine,25061
Imortus,12812
Imortus (Replica),23683
Impaler,7435
Impaler of the Igniter,22760
Imported Water Pipe,21323
Impward,12581
Inactive Geyser,7106
Inactive Vortex,33790
Incandescent Crown,26189
Incantation Fragment,18933
Incantation Notes,18929
Incantation Scroll,18934
Incomprehensible Riches,28944
Incredible Mumpiz Slayer,9396
Indoor Plant,2982
Indoor Plant Kit,2811
Inert Astral Shaper Rune,25059
Infernal Bolt,6528
Infernal Heart,34139
Infernal Robe,34146
Inkwell,3509
Inkwell (Black),28568
Inoperative Tin Lizzard,12319
Inscribed Blue Heart,32172
Inscribed Green Heart,32171
Inscribed Red Heart,32170
Insectoid Cell,12938
Insectoid Cocoon (Item),13969
Insectoid Eggs,17457
Insectoid Hive Stairs,13342
Insectoid Pore,10748
Insectoid Queen,14049
Insectoid Remains,13408
Instable Proto Matter,23516
Intelligence Reports,348
Intense Healing Rune (Item),3152
Interdimensional Potion,11372
Intermediate State,27267
Interwoven Moss Florets,21857
Intricate Cobra Shrine,30989
Invitation,7933
Iriana's Chest,8773
Iron Construction,5026
Iron Crown,26188
Iron Floor,8276
Iron Hammer,3310
Iron Helmet,3353
Iron Loadstone,16153
Iron Ore,5880
Iron Pillar,5025
Iron Token,22720
Irrigation Funnel,21833
Item Pile,27322
Ivory Carving,33945
Ivory Chair,2425
Ivory Chair Kit,2781
Ivory Comb,32773
Ivory Lyre,31447
Ivory Mask,31371
Izcandar's Snow Globe,29944
Izcandar's Sundial,29945
Jacket,3561
Jade Amulet,20342
Jade Amulet (Replica),31268
Jade Basin,11050
Jade Basin (Lit),11048
Jade Chair,11013
Jade Hammer,7422
Jade Hat,10451
Jade Ornament,11038
Jade Ornaments,11026
Jade Table,11056
Jade Zaoan Bishop,18329
Jade Zaoan King,18328
Jade Zaoan Knight,18330
Jade Zaoan Pawn,18332
Jade Zaoan Queen,18327
Jade Zaoan Rook,18331
Jagged Sickle,32595
Jagged Sword,7774
Jalapeno Pepper,8016
Jar of Honey,31332
Jaul's Pearl,14021
Jaws,34014
Jean Pierre's Cookbook I,9093
Jean Pierre's Cookbook II,11541
Jerom's Family Necklace,7754
Jester Doll,8778
Jester Hat,894
Jester Staff,895
Jewel Case,6104
Jewel Case (Nomad),7527
Jewelled Backpack,5801
Jewelled Belt,11470
Journal Shield,26948
Jousting Eagle Baby,31463
Jug,2882
Jug (Ants),7244
Jug of Embalming Fluid,8761
Juice Squeezer,5865
Juicy Root,21105
Juicy Roots,21291
Julius' Map,8200
Jungle Bow,35518
Jungle Flail,35514
Jungle Grass,3696
Jungle Maw,3945
Jungle Moa Claw,39404
Jungle Moa Egg,39405
Jungle Moa Feather,39403
Jungle Moa Nest,39133
Jungle Quiver,35524
Jungle Rod,35521
Jungle Vines,3807
Jungle Wand,35522
Juniper Tree,22293
Katana,3300
Katana Display,37805
Katex' Blood,34100
Kelp,5420
Key of Numerous Locks,8150
Key of Numerous Locks (Replica),19152
Key to Knowledge,24972
Key to the Drowned Library,14009
Kidney Table,17367
King Tibianus Bust,27703
Kitchen Chair,34295
Kitchen Chest,34299
Kitchen Clock,34309
Kitchen Knife,3469
Kitchen Lamp,34305
Kitchen Shelf,34282
Kitchen Table,34291
Knife,3291
Knight Armor,3370
Knight Axe,3318
Knight Legs,3371
Knight Statue (Immobile),2026
Knight Statue Kit,2802
Knightly Bed,39440
Knightly Bench,39521
Knightly Bench (Large Left),39525
Knightly Bench (Large Right),39523
Knightly Bench (Left),39526
Knightly Bench (Middle),39524
Knightly Bench (Right),39522
Knightly Cabinet,39442
Knightly Candelabra,39498
Knightly Candelabra (Lit),39499
Knightly Candle Holder,39500
Knightly Candle Holder (Lit),39501
Knightly Chair,39422
Knightly Chess Table,39427
Knightly Chest,39504
Knightly Decorative Shield,39502
Knightly Fire Bowl,39443
Knightly Fire Bowl (Embers),39444
Knightly Fire Bowl (Lit),39445
Knightly Guard,39510
Knightly Sword Lamp,39496
Knightly Sword Lamp (Lit),39497
Knightly Table,39423
Knightly Wall Lamp,39446
Knightly Wall Lamp (Lit),39447
Knowledgeable Book,27934
Kollos Shell,14077
Kongra's Shoulderpad,11471
Kooldown-Aid,36723
Koshei's Ancient Amulet,7532
Kraken Bed,37204
Kraken Buoy Lamp (Lit),37187
Kraken Buoy Lamp (Unlit),37519
Kraken Cabinet,37180
Kraken Chair,37177
Kraken Chest,37184
Kraken Table,37178
Kraken Tentacle Lamp (Lit),37188
Kraken Tentacle Lamp (Unlit),37520
Kraken Watcher Lamp (Animated),37185
Kraken Watcher Lamp (Lit),37186
Kraken Watcher Lamp (Unlit),37700
Krimhorn Helmet,7461
Label,3507
Lace-Trimmed Handkerchief,35495
Ladder (Bamboo),1968
Ladder (Bewitched),12023
Ladder (Oramond),20475
Lamassu Hoof,31441
Lamassu Horn,31442
Lamassu Statue,30465
Laminaria,13671
Lamp,2916
Lamp (Fish),13654
Lamp (Small Lit),12434
Lamp (Small),12433
Lampions,13897
Lance,5854
Lancer Beetle Shell,10455
Lancet,18925
Lapis-Crested Vase,21936
Large Amphora,2904
Large Amphora Kit,2805
Large Basin,19095
Large Berg Crystal (Pillar),19312
Large Candelabrum,8523
Large Cauldron,2007
Large Cauldron (Cobra),31287
Large Cauldron (Ogres),22258
Large Cauldron (Water),2011
Large Coral,13688
Large Crystal (Red),15815
Large Fallen Crystal,14945
Large Glowing Amethyst,24936
Large Glowing Emerald,24933
Large Glowing Gem (Blue),8647
Large Glowing Gem (Green),8649
Large Glowing Gem (Red),8646
Large Glowing Gem (Violet),8648
Large Glowing Ruby,24934
Large Glowing Sapphire,24935
Large Hallowed Bone,19088
Large Hole,868
Large Hole (Covered),867
Large Hole (Webs),874
Large Painting (Eloise),12508
Large Painting (Tibianus),12507
Large Pillar With a Lock,29352
Large Pliers,22680
Large Pliers (Immobile),22323
Large Seashell (Closed),197
Large Seashell (Moonshine),39128
Large Seashell (Open),198
Large Seashell (Shimmering),39130
Large Snowball,30219
Large Spider Web,12781
Large Stony Pillar,12488
Large Totem Pole (Banner),22329
Large Totem Pole (Clomp),22330
Large Totem Pole (Hands),2300
Large Totem Pole (Skulls),22331
Large Trunk,2486
Large Used Amphora Kit,23460
Large Vortex,19803
Large Wooden Cone,24087
Large Yellowed Bone,19091
Larvae,14084
Lasting Exercise Axe,35286
Lasting Exercise Bow,35288
Lasting Exercise Club,35287
Lasting Exercise Rod,35289
Lasting Exercise Shield,44067
Lasting Exercise Sword,35285
Lasting Exercise Wand,35290
Laurel Wreath,9221
Lava,21482
Lava (Oasis Tomb),2144
Lava Hole (Active),20237
Lava Hole (Dwelling),36585
Lava Puddle,37093
Lava Stream,15691
Lava Stream (Channel),14132
Lavafungus Head,36785
Lavafungus Ring,36786
Lavaworm Jaws,36771
Lavaworm Spike Roots,36769
Lavaworm Spikes,36770
Lavos Armor,8049
Lazyfairy,39537
Leaf Basket,12645
Leaf Chair,37007
Leaf Crown,26187
Leaf Golem Santa,20309
Leaf Legs,9014
Leaf Star,25735
Leaky Tube,21040
Leather Armor,3361
Leather Boots,3552
Leather Harness,17846
Leather Helmet,3355
Leather Legs,3559
Leather Whip,12306
Leaves (Lanceolate),12635
Leberkassemmel,32068
Lederhosen,32097
Ledger,22265
Leech,17858
Leechbloom,10865
Left Horn,3225
Legion Helmet,3374
Legionnaire Flags,10417
Legs of Deathstrike,16233
Legs of Gnomevil,16237
Lemon,8013
Lemon Cupcake,28486
Lemonade Cask,2521
Leopard Armor,3404
Letter,3505
Letter (Ingol),40518
Letter from the Wizards,12205
Letter to Chantalle,7940
Letter to Eremo,6113
Letter to Markwin,3220
Letterbag,3217
Lever,2773
Leviathan's Amulet,9303
Liane (Object),1596
Library Ticket,28791
Lich Staff,3343
Lichen Gobbler,43782
Life Buoy,42305
Life Crystal,3061
Life Preserver,17813
Life Ring,3052
Light Mace,3325
Light Magic Missile Rune,3174
Light Parquet,23718
Light Parquet Planks,23712
Light Rapier,20341
Light Shovel,5710
Light Stone Shower Rune,21351
Light of Change,27670
Lightest Magic Missile Rune,17512
Lightest Missile Rune,21352
Lightning Boots,820
Lightning Headband,828
Lightning Legs,822
Lightning Pendant,816
Lightning Robe,825
Lightsource,15530
Lightsource (Lit),15531
Lightsphere,24929
Lilac Carpet,35888
Lilac Carpet (Rolled-Up),35887
Lilypad Backpack,39754
Limestone Pedestal,9296
Limestone Window,9573
Liodile Fang,40583
Lion Amulet,34158
Lion Axe,34253
Lion Cloak Patch,34162
Lion Crest,34160
Lion Figurine,33781
Lion Hammer,34254
Lion Longbow,34150
Lion Longsword,34155
Lion Mosaic (Head),34218
Lion Mosaic (Mane),34217
Lion Plate,34157
Lion Ring,34080
Lion Rod,34151
Lion Seal,34163
Lion Shield,34154
Lion Spangenhelm,34156
Lion Spellbook,34153
Lion Trophy,7400
Lion Trophy (Immobile),2684
Lion Wand,34152
Lion's Mane,9691
Lion's Mane Flower,21389
Lion's Mane Flower (Immobile),21388
Lisa's Doll,21218
Lit Candelabrum,2912
Lit Candle (Venorean),17418
Lit Crystal Lamp,16095
Lit Glowing Mushroom,16098
Lit Lightsphere,24930
Lit Moon Mirror,25730
Lit Predator Lamp,23437
Lit Protectress Lamp,23441
Lit Rainbow Torch,39702
Lit Rainbow Torch (Medium),39700
Lit Rainbow Torch (Small),39702
Lit Rift Lamp,22735
Lit Skull Lamp,24436
Lit Small Lamp,9060
Lit Torch,2921
Lit Torch (Medium),2923
Lit Torch (Quest),34017
Lit Torch (Small),2925
Lit Torch (Sparkling),34016
Lit Torch Bearer,2931
Lit Torch Bearer (Metal),2943
Lit Vengothic Lamp,25233
Lit Wall Lamp (Bamboo),2947
Lit Wall Lamp (Dragon),10057
Lit Wall Lamp (Energy),8931
Lit Wall Lamp (Gold),8834
Lit Wall Lamp (Pink),8927
Lit Wall Lamp (Regular),2910
Lit Wall Lamp (Ship),2939
Lit Wall Lamp (Spikes),11255
Little Adventurer Doll,22120
Little Adventurer Doll (Activated),22121
Little Adventurer Doll (Replica),37058
Little Big Flower Lamp (Lit),31698
Little Big Flower Lamp (Unlit),31697
Little Bowl of Myrrh,25702
Little Pig,15833
Living Armor,29418
Living Vine Bow,29417
Lizard Essence,11680
Lizard Heart,31340
Lizard Leather,5876
Lizard Scale,5881
Lizard Statue,2070
Lizard Trophy,10419
Lizard Weapon Rack,10211
Lizard Weapon Rack Kit,10209
Lock Pick,7889
Locker,2452
Locker (Depot),3500
Locker Kit,2791
Lodestone,19207
Log Bed,37034
Log Chest,37014
Lonely Crystal,15808
Longing Eyes,27624
Longsword,3285
Loom,32588
Loose Opulent Floor Intarsia,42338
Loot Bag (Item),11698
Lordly Tapestry,23448
Loremaster Doll,25634
Loremaster Doll (Replica),31267
Lost Basher's Spike,17826
Lost Bracers,17853
Lost Husher's Staff,17848
Lost Rope,21375
Lost Soul (Item),32227
Lost Soul Dummy,12052
Lost Time (Item),23729
Lots,32096
Lottery Ticket,5957
Lottery Ticket (Blank),5956
Lotus Key,28476
Loupe,25306
Love Elixir,33893
Love Potion,9173
Lovely Fireworks Rocket,37454
Low Cave Fence,44133
Low Cave Mural,44125
Low Cave Panel,44129
Low Cave Rampart,44137
Low Stone Wall,17860
Lucky Clover Amulet,10476
Lucky Clover Amulet (Replica),37059
Lucky Dragon (Object),39696
Lucky Dragon Kit,39695
Lucky Pig,30320
Ludicrous Piece of Cloth,12555
Luminescent Crystal,32567
Luminescent Crystal Pickaxe,32711
Luminescent Fungi (Lit),28923
Luminescent Fungi (Unlit),28922
Luminous Box,37463
Luminous Orb,11454
Luminous Piece of Cloth,12556
Lump of Cake Dough,6276
Lump of Chocolate Dough,8018
Lump of Clay,11329
Lump of Dirt,9692
Lump of Dough,3604
Lump of Earth,10305
Lump of Garlic Dough,8196
Lump of Holy Water Dough,8195
Lump of Reed Flour Dough,31914
Lump of Sacred Clay,11344
Luna (TibiaGoals),36999
Lunar Staff,7424
Lush Grass,11711
Lute,2950
Lutenist,37237
Lyre,2949
Mace,3286
Mace of Carving,23319
Mace of Carving (Charged),23320
Mace of Carving (Heavily Charged),23321
Mace of Carving (Overcharged),23322
Mace of Destruction,27453
Mace of Mayhem,23227
Mace of Mayhem (Charged),23237
Mace of Mayhem (Heavily Charged),23247
Mace of Mayhem (Overcharged),23257
Mace of Remedy,23279
Mace of Remedy (Charged),23280
Mace of Remedy (Heavily Charged),23281
Mace of Remedy (Overcharged),23282
Machete,3308
Machine Crate,9390
Mad Froth,17854
Maelstrom of Darkness,21810
Mage Hat,7992
Mage's Cap,12599
Magic Crystal,11552
Magic Door,17318
Magic Forcefield,1949
Magic Forcefield (Green),22761
Magic Gold Converter,28526
Magic Hat,36979
Magic Light Wand,3046
Magic Light Wand (Lit),3047
Magic Longsword,3278
Magic Plate Armor,3366
Magic Portal,29301
Magic Shield Potion,35563
Magic Sulphur,5904
Magic Sword,3288
Magic Wall (Neutral),10181
Magic Wall (Object),2129
Magic Wall Rune,3180
Magical Cage Key,9113
Magical Dragon Statue,10084
Magical Dragon Statue (Unlit),10085
Magical Fireworks Rocket,37451
Magical Inkwell,127
Magical Key,2967
Magical Measurement Device,4049
Magical Music Notes,25782
Magical Paint,29994
Magical Torch,9042
Magical Tree (Druid),26191
Magical Tree (Knight),26192
Magical Tree (Paladin),26193
Magical Tree (Sorcerer),26194
Magical Watch,112
Magical Water Orb,35376
Magician Hat,3573
Magician's Robe,7991
Magma Amulet,817
Magma Boots,818
Magma Chunk,21815
Magma Clump,16130
Magma Coat,826
Magma Legs,821
Magma Monocle,827
Magnificent Bed,35862
Magnificent Cabinet,23420
Magnificent Chair,23406
Magnificent Table,23418
Magnificent Trunk,23430
Mago Mechanic Core,9249
Mailbox (Furniture),23400
Maimer,22762
Majestic Shield,14767
Major Crystalline Token,16129
Makara Fin,39401
Makara Tongue,39402
Make-Do Boots,35520
Makeshift Boots,35519
Malice's Horn,33920
Malice's Spine,33921
Mallet Handle,27525
Mallet Head,27524
Mallet Pommel,27526
Malofur's Lunchbox,30088
Mammoth Fur Cape,7463
Mammoth Fur Shorts,7464
Mammoth Tusk,10321
Mammoth Whopper,7381
Mana Cask,25889
Mana Keg,25908
Mana Potion,268
Mandrake,5014
Mango,5096
Mango (Orcsoberfest),31966
Mantassin Tail,11489
Manticore Ear,31440
Manticore Statue,30469
Manticore Tail,31439
Mantosaurus Jaw,39386
Many Faces Trophy,36749
Map (Brown),2822
Map (Colour),2823
Map to the Unknown,10011
Marble Floor,36545
Marble Floor (Furniture),23720
Marble Floor (Rathleton),20888
Marble Floor (Yielothax Dimension),11002
Marble Fountain,1939
Marble Statue,10428
Marble Tiles,23714
Marked Crate,11328
Market Stand (Empty),24475
Market Stand (Green),24463
Market Stand (Purple),24467
Market Stand (Red),24459
Market Stand (Yellow),24471
Marlin,901
Marlin Trophy,902
Marsh Stalker Beak,17461
Marsh Stalker Feather,17462
Marvelous Ice Flowers,39579
Mask of the Defiler,44035
Massive Metal Statue,20649
Master Archer's Armor,8060
Mastermind Potion,7440
Mastermind Shield,3414
Masterpiece of a Gozzler,14696
Masterpiece of a Muse,14692
Mathmaster Shield,14761
Mathmaster Shield (Replica),25982
Maw (Object),33951
Maxilla,12315
Maxilla Maximus,12304
Maxxen Santa,21952
Maxxenius Head,29942
Mead Horn,7141
Mead Horn (Empty),7140
Mean Knight Sword,17109
Mean Paladin Spear,17110
Meandi,12580
Meat,3577
Meat Hammer,32010
Meat Shield,9372
Meaty Vortex,12230
Mechanical Fish,9307
Mechanical Fishing Rod,9306
Medal of Honour,5785
Medal of Valiance,31591
Medicine Pouch,12517
Medusa Shield,3436
Medusa Skull,14763
Medusa Skull (Replica),23680
Megalomania's Essence,33928
Megalomania's Skull,33925
Megasylvan Plant,36960
Megasylvan Sapling,36811
Melon,3593
Melting Horn,20355
Memorial,31523
Memory Box,19397
Memory Box (Activated),19398
Memory Crystal,7281
Memory Stone,4841
Menacing Egg,23685
Menacing Tapestry,23449
Menhir,18451
Mercenary Sword,7386
Merchant Portrait,42343
Mercurial Wing,39395
Meringue Cake,30198
Mermaid Figure Head,31950
Message in a Bottle,5802
Message in a Bottle (Falcon),28912
Message in a Bottle (Immobile),20168
Metal Bat,21171
Metal File,27270
Metal Fitting,9115
Metal Gargoyle (Big),20642
Metal Gargoyle (Small),20731
Metal Jaw,21193
Metal Spats,21169
Metal Spike,10298
Metal Statue (Beheaded),20737
Metal Statue (Gargoyle),20646
Metal Statue (Knight),20727
Metal Toe,21198
Metal Wall Lamp,35162
Midnight Panther Doll,21948
Midnight Panther Rug,35896
Midnight Panther Rug (Rolled-Up),35895
Midnight Sarong,39167
Midnight Shard,9615
Midnight Tunic,39165
Might Ring,3048
Mighty Helm of Green Sparks,9399
Milk Churn,32011
Milk Tooth,25303
Milking Fork,21877
Millstone,1946
Mind Stone,3062
Mini Mummy,10290
Mini NabBot,32760
Mini NabBot (Activated),32761
Miniature House,15276
Mining Conveyor Belt,18431
Mining Crane,18427
Mining Helmet,875
Mining Helmet (Budrik),139
Mino Lance,21174
Mino Shield,21175
Minor Crystalline Token,16128
Minotaur Backpack,10327
Minotaur Horn,11472
Minotaur Leather,5878
Minotaur Skull,29988
Minotaur Skull (Store),31224
Minotaur Statue,2045
Minotaur Statue (Big),25301
Minotaur Statue Kit,2803
Minotaur Trophy,7401
Minotaur Trophy (Immobile),2686
Miraculum,11474
Mirror,3463
Mirror Mask,31372
Model Ship,2994
Model Ship Lamp,31944
Modified Crossbow,8021
Moist Stones,13160
Moist Wall,13097
Mold Floor (Truffels),15829
Molten Plate,8058
Molten Wax,9106
Monk Exercise Dummy,28564
Monk's Diary,3212
Monkey,31956
Monkey Statue 'Hear' Kit,5087
Monkey Statue 'See' Kit,5086
Monkey Statue 'Speak' Kit,5088
Monkey Statue (No Hearing),5055
Monkey Statue (No Seeing),5046
Monkey Statue (No Speaking),5056
Mono Detector,21192
Monolith of the Planes,33329
Monolith of the Planes Kit,33330
Monument,2028
Monument (Hedge),24014
Mooh'tah Plate,21166
Mooh'tah Shell,21202
Moohtant Cudgel,21173
Moohtant Horn,21200
Moon Backpack,9604
Moon Carpet,35898
Moon Carpet (Rolled-Up),35897
Moon Compass,43739
Moon Flower,3655
Moon Mint,39132
Moon Mint (Immobile),39131
Moon Mirror,25975
Moon Phase Statue,43496
Moon Pin,43736
Moon-Touched Dewberries,43893
Moonlight Crystals,22083
Moonlight Ipomea,43293
Moonlight Ipomea's Stamen,44008
Moonlight Rod,3070
Moonshine Bells,18446
Moonshine Pearl,39134
Moonstone,32771
Mootant Armor Rack,21163
Mootant Armor Rack (Destroyed),21161
Morbid Tapestry,34170
Morgaroth Carpet,37359
Morgaroth's Heart,5943
Morik's Helmet,8820
Morning Star,3282
Morshabaal's Brain,37613
Morshabaal's Extract,37810
Morshabaal's Mask,37611
Mortal Mace,31580
Mortar,34366
Mosaic,34003
Moss,8500
Mossmasher Figurine,35591
Mossy Fallen Tree,3980
Mossy Fallen Tree (Something),3978
Mossy Stone (Round),1887
Mossy Wall (Cave),5557
Mother Soil,947
Mould,7817
Mould Heart,34141
Mould Robe,34148
Mouldy Cheese,3120
Mouldy Powder,35596
Mouthpiece for a Horn,20057
Mr Jones's Piano,21372
Mr. Punish's Handcuffs,6537
Muck Remover,16101
Muck Rod,16117
Mucus Plug,16102
Mug,2880
Mummy Disguise,144
Murcion's Mycelium,43965
Mushroom Backpack,16099
Mushroom Corkscrew Stairs,15144
Mushroom House,25332
Mushroom Pie,16103
Mushroom Sponge,15595
Mushroom Spores,7251
Mushroom Table,15155
Mushrooms (Railing),15090
Mushrooms Growing on a Pillar,15141
Music Box,16244
Music Box (Replica),23677
Music Box (TibiaSpace),12046
Music Sheet (First Verse),6087
Music Sheet (Fourth Verse),6090
Music Sheet (Second Verse),6088
Music Sheet (Third Verse),6089
Musician's Bow,9378
Mutant Bone Boots,40593
Mutant Bone Kilt,40595
Mutated Bat Ear,9662
Mutated Egg,29305
Mutated Flesh,10308
Mutated Rat Dummy,12049
Mutated Rat Tail,9668
Mutated Skin Armor,40591
Mutated Skin Legs,40590
Mycological Bow,16164
Mycological Mace,16162
Mysterious Fetish,3078
Mysterious Machine,847
Mysterious Metal Egg,19065
Mysterious Ornate Chest,19068
Mysterious Package (AVIN),899
Mysterious Package (CGB),898
Mysterious Package (TBI),897
Mysterious Remains,23509
Mysterious Scroll,22865
Mysterious Thing,23500
Mysterious Voodoo Skull,5668
Mystery Box,26186
Mystic Blade,7384
Mystic Carpet,26119
Mystic Flame,775
Mystic Root,11551
Mystic Turban,3574
Mystical Hourglass,9660
Mythril Axe,7455
Nacre Slab (Blue),21753
Nacre Slab (Red),21862
Nacre Slab (Yellow),21861
Naga Archer Scales,39413
Naga Armring,39411
Naga Axe,39156
Naga Basin,39755
Naga Club,39157
Naga Crossbow,39159
Naga Earring,39412
Naga Nest,39569
Naga Quiver,39160
Naga Rod,39163
Naga Sword,39155
Naga Wand,39162
Naga Warrior Scales,39414
Naginata,3314
Nail,953
Nail Case,19136
Nailing Beam,31959
Narsai's List,31717
Native Armor,3402
Natural Pom-Pom Carpet,35892
Natural Pom-Pom Carpet (Rolled-Up),35891
Natural Soil,940
Nature Magic Spellbook,648
Nautical Map,9308
Necklace of the Deep,13990
Necromancer Shield,6432
Necromantic Remains,33984
Necromantic Robe,11475
Necromantic Rust,21196
Necrometer,21124
Necrotic Rod,3069
Net,12186
Net (Fishing),31489
Nettle Blossom,10314
Nettle Spit,11476
Neutral Matter,954
Niche,12445
Niche (Big),214
Night Sky Carpet,24430
Nighthunter Wing,39381
Nightmare Beacon,20281
Nightmare Beast Santa,29947
Nightmare Blade,7418
Nightmare Doll,10227
Nightmare Hook,20282
Nightmare Horn,20274
Nightmare Shield,6390
Nightmare Teddy,21982
Nightshade Distillate,27461
Nightstalker Dummy,12051
Nilsor's Waterskin,7286
Nilsor's Waterskin (Filled),7246
Nine Cans,24477
Noble Amulet,31595
Noble Armor,3380
Noble Axe,7456
Noble Cape,31593
Noble Sword,16275
Noble Sword (Activated),16276
Noble Sword (Replica),22028
Noble Turban,11486
Nomad Parchment,7533
Norse Shield,7460
Norseman Doll,8157
Norseman Doll (Replica),19150
Northern Fishburger,9088
Northern Pike,3580
Northern Star,7409
Northwind Rod,8083
Nose Ring,5804
Note About Two Souls,31676
Note from the Thieves Guild,7873
Notes and Coordinates,14176
Notes of a Poacher,25242
Nothing (Quest),31381
Nothing Special,470
Nothing Special (Container),29407
Nozzle for Cowcoa,21185
Nutrient Solution,40601
Obelisk,2199
Obelisk (Pointed),23992
Observation Slit,11318
Observer Tapestry,38706
Obsidian Knife,5908
Obsidian Lance,3313
Obsidian Pipes,27471
Obsidian Pipes (Wall),27473
Obsidian Truncheon,8100
Obsidian Zaoan Bishop,18335
Obsidian Zaoan King,18334
Obsidian Zaoan Knight,18336
Obsidian Zaoan Pawn,18338
Obsidian Zaoan Queen,18333
Obsidian Zaoan Rook,18337
Obujos' Shell,14023
Obvious Piece of Cloth,12554
Ocarina,43585
Occupied Birdcage,23813
Oceanborn Leviathan Armor,8056
Octoputz,37212
Odd Hat,9374
Odd Organ,23510
Ogre Beer,22710
Ogre Choppa,22172
Ogre Ear Stud,22188
Ogre Klubba,22171
Ogre Nose Ring,22189
Ogre Rowdy Doll,32944
Ogre Rune Stone,22667
Ogre Rune Stones (Corner),22668
Ogre Rune Stones (Right),22666
Ogre Rune Stones (Two),22669
Ogre Rune Stones (Up),22665
Ogre Scepta,22183
Oil Lamp,2932
Old Cape,11701
Old Clock,8527
Old Desk,23730
Old Encrypted Text,9186
Old Fanfare,33320
Old Girtablilu Carapace,36972
Old Health Potion,37708
Old Iron,11549
Old Letter,28518
Old Lock,29992
Old Lute,33319
Old Map,24947
Old Meat,32027
Old Nasty,21402
Old Note,23731
Old Parchment,4831
Old Parchment (Brown),21413
Old Parchment (Kilmaresh),36586
Old Parchment (Omrabas),19132
Old Piece of Paper,8752
Old Pirate Poem,9204
Old Power Core,9252
Old Radio,12814
Old Radio (Replica),28894
Old Rag,24415
Old Royal Diary,36808
Old Rush Wood,3635
Old Silver Key,23733
Old Steering Wheel,5440
Old Tome,23985
Old Twig,3106
Old and Used Backpack,3244
Ominous Book,27933
Ominous Flask,40077
Ominous Piece of Cloth,12551
Ominously Glowing Pill,21142
Omnious Cauldron,32042
Omniscient Owl,31675
Omrabas' Bone Key,19166
Omrabas' Copper Key,19173
Omrabas' Heart,19077
Omrabas' Talking Skull,19160
One Hit Wonder,21219
One of Timira's Many Heads,39399
Onion,8015
Onyx,29353
Onyx Arrow,7365
Onyx Chip,22193
Onyx Flail,7421
Onyx Marble,33306
Onyx Pendant,22195
Opal,22194
Open Door (Timber),11716
Open Metal Egg,19066
Opticompass Sphere,22707
Opticorder Analyser,22678
Opticorder Analyser (Activated),22679
Opticorder Rectifier,27588
Opticorder Rectifier (Activated),27547
Opticording Combinator,33016
Opticording Sphere,19064
Opulent Book Case,42333
Opulent Carpet,42341
Opulent Chair,43323
Opulent Chest,42331
Opulent Floor Lamp (Lit),42349
Opulent Floor Lamp (Unlit),42348
Opulent Item Stand,42350
Opulent Kline,42362
Opulent Table,42325
Opulent Wood Floor Planks,42336
Oracle Figurine,8147
Orange,3586
Orange 25 Years Balloon,37517
Orange 25 Years Balloon (Inflated),37439
Orange Backpack,9602
Orange Bag,9603
Orange Balloon,37491
Orange Balloon (Inflated),37417
Orange Cake Carpet,37367
Orange Fireworks,37263
Orange Fireworks (Fountain),37262
Orange Fireworks Powder,30268
Orange Fireworks Rocket,30255
Orange Maple,18445
Orange Marble,33310
Orange Mushroom,3726
Orange Skull (Item),37340
Orange Star,3673
Orange Tapestry,2653
Orange Tibia Carpet,37383
Orb,3060
Orc Balloon,37507
Orc Balloon (Inflated),37429
Orc Hammer,32013
Orc Head Balloon,37508
Orc Head Balloon (Inflated),37430
Orc Leather,11479
Orc Skull,29989
Orc Tooth,10196
Orc Trophy,7395
Orc Trophy (Female),8587
Orc Trophy (Immobile),2674
Orc Tusk,7786
Orc's Jaw Shredder,10801
Orc's Jaw Shredder (Replica),19155
Orcish Axe,3316
Orcish Gear,11477
Orcish Maul,7392
Orclops Santa,24394
Ore Wagon,7132
Organic Acid,43778
Organic Structure (Dark),13236
Organic Structure (Light),12860
Organic Structure (Regular),13038
Orger Fork,31739
Orichalcum Pearl,5021
Oriental Shoes,21981
